Date,Replicate,PlateID,RepID,Treatment,ExposureDay,Day,Status,Babies,Male,Censored
9/3/2020,1,273,Control0_1,Control,0,3,B,NA,0,0
9/1/2020,1,274,Exposed0_1,Exposed,0,1,A,NA,0,0
9/2/2020,1,274,Exposed0_1,Exposed,0,2,A,0,0,0
9/3/2020,1,274,Exposed0_1,Exposed,0,3,A,NA,0,0
9/4/2020,1,274,Exposed0_1,Exposed,0,4,D,NA,0,0
9/1/2020,2,275,Control3_2,Control,3,1,E,NA,0,0
9/2/2020,2,275,Control3_2,Control,3,2,Be,1,0,0
9/3/2020,2,275,Control3_2,Control,3,3,B,NA,0,0
9/1/2020,3,276,Exposed6_3,Exposed,6,1,E,NA,0,0
9/2/2020,3,276,Exposed6_3,Exposed,6,2,E,NA,0,0
9/3/2020,3,276,Exposed6_3,Exposed,6,3,E,NA,0,0
9/4/2020,3,276,Exposed6_3,Exposed,6,4,D,0,0,0
9/1/2020,2,277,Exposed3_2,Exposed,3,1,A,NA,0,0
9/2/2020,2,277,Exposed3_2,Exposed,3,2,A,NA,0,0
9/3/2020,2,277,Exposed3_2,Exposed,3,3,D,0,0,0
9/1/2020,1,278,Exposed6_1,Exposed,6,1,A,NA,0,0
9/2/2020,1,278,Exposed6_1,Exposed,6,2,A,NA,0,0
9/3/2020,1,278,Exposed6_1,Exposed,6,3,D,0,0,0
9/1/2020,1,279,Control0_1,Control,0,1,E,NA,0,0
9/2/2020,1,279,Control0_1,Control,0,2,Be,1,0,0
9/3/2020,1,279,Control0_1,Control,0,3,B,NA,0,0
9/1/2020,2,280,Control6_2,Control,6,1,E,NA,0,0
9/2/2020,2,280,Control6_2,Control,6,2,Be,1,0,0
9/3/2020,2,280,Control6_2,Control,6,3,B,NA,0,0
9/1/2020,1,281,Exposed6_1,Exposed,6,1,A,NA,0,0
9/2/2020,1,281,Exposed6_1,Exposed,6,2,A,NA,0,0
9/3/2020,1,281,Exposed6_1,Exposed,6,3,A,NA,0,0
9/4/2020,1,281,Exposed6_1,Exposed,6,4,D,0,0,0
9/1/2020,3,282,Control0_3,Control,0,1,E,NA,0,0
9/2/2020,3,282,Control0_3,Control,0,2,Be,1,0,0
9/3/2020,3,282,Control0_3,Control,0,3,B,NA,0,0
9/1/2020,1,283,Exposed3_1,Exposed,3,1,A,NA,0,0
9/2/2020,1,283,Exposed3_1,Exposed,3,2,E,NA,0,0
9/3/2020,1,283,Exposed3_1,Exposed,3,3,A,NA,0,0
9/4/2020,1,283,Exposed3_1,Exposed,3,4,D,0,0,0
9/1/2020,1,284,Control3_1,Control,3,1,E,NA,0,0
9/2/2020,1,284,Control3_1,Control,3,2,Be,1,0,0
9/3/2020,1,284,Control3_1,Control,3,3,B,NA,0,0
9/1/2020,3,285,Exposed0_3,Exposed,0,1,A,NA,0,0
9/2/2020,3,285,Exposed0_3,Exposed,0,2,A,NA,0,0
9/3/2020,3,285,Exposed0_3,Exposed,0,3,A,NA,0,0
9/4/2020,3,285,Exposed0_3,Exposed,0,4,A,NA,0,0
9/5/2020,3,285,Exposed0_3,Exposed,0,5,D,0,0,0
9/1/2020,2,286,Exposed3_2,Exposed,3,1,A,NA,0,0
9/2/2020,2,286,Exposed3_2,Exposed,3,2,A,NA,0,0
9/3/2020,2,286,Exposed3_2,Exposed,3,3,A,NA,0,0
9/4/2020,2,286,Exposed3_2,Exposed,3,4,D,0,0,0
9/1/2020,2,287,Control0_2,Control,0,1,E,NA,0,0
9/2/2020,2,287,Control0_2,Control,0,2,Be,1,0,0
9/3/2020,2,287,Control0_2,Control,0,3,B,NA,0,0
9/1/2020,2,288,Control3_2,Control,3,1,E,NA,0,0
9/2/2020,2,288,Control3_2,Control,3,2,Be,1,0,0
9/3/2020,2,288,Control3_2,Control,3,3,B,NA,0,0
9/1/2020,2,289,Control6_2,Control,6,1,E,NA,0,0
9/2/2020,2,289,Control6_2,Control,6,2,Be,1,0,0
9/3/2020,2,289,Control6_2,Control,6,3,B,NA,0,0
9/1/2020,1,290,Control3_1,Control,3,1,E,NA,0,0
9/2/2020,1,290,Control3_1,Control,3,2,Be,1,0,0
9/3/2020,1,290,Control3_1,Control,3,3,B,NA,0,0
9/1/2020,1,291,Exposed0_1,Exposed,0,1,A,NA,0,0
9/2/2020,1,291,Exposed0_1,Exposed,0,2,A,NA,0,0
9/3/2020,1,291,Exposed0_1,Exposed,0,3,A,NA,0,0
9/4/2020,1,291,Exposed0_1,Exposed,0,4,A,NA,0,0
9/5/2020,1,291,Exposed0_1,Exposed,0,5,A,NA,0,0
9/6/2020,1,291,Exposed0_1,Exposed,0,6,A,NA,0,0
9/7/2020,1,291,Exposed0_1,Exposed,0,7,A,NA,0,0
9/8/2020,1,291,Exposed0_1,Exposed,0,8,E,NA,0,0
9/9/2020,1,291,Exposed0_1,Exposed,0,9,E,NA,0,0
9/10/2020,1,291,Exposed0_1,Exposed,0,10,D,0,0,0
9/1/2020,3,292,Control0_3,Control,0,1,E,NA,0,0
9/2/2020,3,292,Control0_3,Control,0,2,Be,1,0,0
9/3/2020,3,292,Control0_3,Control,0,3,B,NA,0,0
9/1/2020,1,293,Exposed6_1,Exposed,6,1,A,NA,0,0
9/2/2020,1,293,Exposed6_1,Exposed,6,2,A,NA,0,0
9/3/2020,1,293,Exposed6_1,Exposed,6,3,A,NA,0,0
9/4/2020,1,293,Exposed6_1,Exposed,6,4,A,NA,0,0
9/5/2020,1,293,Exposed6_1,Exposed,6,5,A,NA,0,0
9/6/2020,1,293,Exposed6_1,Exposed,6,6,A,NA,0,0
9/7/2020,1,293,Exposed6_1,Exposed,6,7,A,NA,0,0
9/8/2020,1,293,Exposed6_1,Exposed,6,8,E,NA,0,0
9/9/2020,1,293,Exposed6_1,Exposed,6,9,D,0,0,0
9/1/2020,2,294,Control3_2,Control,3,1,E,NA,0,0
9/2/2020,2,294,Control3_2,Control,3,2,Be,1,0,0
9/3/2020,2,294,Control3_2,Control,3,3,B,NA,0,0
9/1/2020,3,295,Exposed6_3,Exposed,6,1,A,NA,0,0
9/2/2020,3,295,Exposed6_3,Exposed,6,2,A,NA,0,0
9/3/2020,3,295,Exposed6_3,Exposed,6,3,A,NA,0,0
9/4/2020,3,295,Exposed6_3,Exposed,6,4,D,0,0,0
9/1/2020,1,296,Exposed0_1,Exposed,0,1,E,NA,0,0
9/2/2020,1,296,Exposed0_1,Exposed,0,2,Be,1,0,0
9/3/2020,1,296,Exposed0_1,Exposed,0,3,D,NA,0,0
9/1/2020,2,297,Exposed3_2,Exposed,3,1,D,0,0,0
9/2/2020,2,297,Exposed3_2,Exposed,3,2,D,NA,0,0
9/3/2020,2,297,Exposed3_2,Exposed,3,3,D,NA,0,0
9/1/2020,2,298,Exposed6_2,Exposed,6,1,E,NA,0,0
9/2/2020,2,298,Exposed6_2,Exposed,6,2,Be,1,0,0
9/3/2020,2,298,Exposed6_2,Exposed,6,3,B,NA,0,0
9/1/2020,3,299,Control6_3,Control,6,1,E,NA,0,0
9/2/2020,3,299,Control6_3,Control,6,2,Be,1,0,0
9/3/2020,3,299,Control6_3,Control,6,3,B,NA,0,0
9/1/2020,1,300,Control0_1,Control,0,1,E,NA,0,0
9/2/2020,1,300,Control0_1,Control,0,2,Be,1,0,0
9/3/2020,1,300,Control0_1,Control,0,3,B,NA,0,0
9/1/2020,2,301,Control3_2,Control,3,1,E,NA,0,0
9/2/2020,2,301,Control3_2,Control,3,2,Be,1,0,0
9/3/2020,2,301,Control3_2,Control,3,3,B,NA,0,0
9/1/2020,2,302,Exposed3_2,Exposed,3,1,A,NA,0,0
9/2/2020,2,302,Exposed3_2,Exposed,3,2,A,NA,0,0
9/3/2020,2,302,Exposed3_2,Exposed,3,3,A,NA,0,0
9/4/2020,2,302,Exposed3_2,Exposed,3,4,A,NA,0,0
9/5/2020,2,302,Exposed3_2,Exposed,3,5,D,0,0,0
9/1/2020,2,303,Control6_2,Control,6,1,E,NA,0,0
9/2/2020,2,303,Control6_2,Control,6,2,Be,1,0,0
9/3/2020,2,303,Control6_2,Control,6,3,B,NA,0,0
9/1/2020,1,304,Exposed3_1,Exposed,3,1,A,NA,0,0
9/2/2020,1,304,Exposed3_1,Exposed,3,2,A,NA,0,0
9/3/2020,1,304,Exposed3_1,Exposed,3,3,A,NA,0,0
9/4/2020,1,304,Exposed3_1,Exposed,3,4,D,0,0,0
9/1/2020,3,305,Exposed6_3,Exposed,6,1,A,NA,0,0
9/2/2020,3,305,Exposed6_3,Exposed,6,2,E,NA,0,0
9/3/2020,3,305,Exposed6_3,Exposed,6,3,A,NA,0,0
9/4/2020,3,305,Exposed6_3,Exposed,6,4,A,NA,0,0
9/5/2020,3,305,Exposed6_3,Exposed,6,5,A,NA,0,0
9/6/2020,3,305,Exposed6_3,Exposed,6,6,D,0,0,0
9/1/2020,1,306,Exposed3_1,Exposed,3,1,A,NA,0,0
9/2/2020,1,306,Exposed3_1,Exposed,3,2,A,NA,0,0
9/3/2020,1,306,Exposed3_1,Exposed,3,3,A,NA,0,0
9/4/2020,1,306,Exposed3_1,Exposed,3,4,A,NA,0,0
9/5/2020,1,306,Exposed3_1,Exposed,3,5,D,0,0,0
9/1/2020,2,307,Exposed0_2,Exposed,0,1,A,NA,0,0
9/2/2020,2,307,Exposed0_2,Exposed,0,2,A,NA,0,0
9/3/2020,2,307,Exposed0_2,Exposed,0,3,D,0,0,0
9/1/2020,1,308,Exposed3_1,Exposed,3,1,A,NA,0,0
9/2/2020,1,308,Exposed3_1,Exposed,3,2,D,0,0,0
9/3/2020,1,308,Exposed3_1,Exposed,3,3,D,NA,0,0
9/1/2020,1,309,Exposed6_1,Exposed,6,1,A,NA,0,0
9/2/2020,1,309,Exposed6_1,Exposed,6,2,A,NA,0,0
9/3/2020,1,309,Exposed6_1,Exposed,6,3,A,NA,0,0
9/4/2020,1,309,Exposed6_1,Exposed,6,4,A,NA,0,0
9/5/2020,1,309,Exposed6_1,Exposed,6,5,D,0,0,0
9/1/2020,3,310,Exposed6_3,Exposed,6,1,A,NA,0,0
9/2/2020,3,310,Exposed6_3,Exposed,6,2,A,NA,0,0
9/3/2020,3,310,Exposed6_3,Exposed,6,3,A,NA,0,0
9/4/2020,3,310,Exposed6_3,Exposed,6,4,A,NA,0,0
9/5/2020,3,310,Exposed6_3,Exposed,6,5,D,0,0,0
9/1/2020,3,311,Control3_3,Control,3,1,E,NA,0,0
9/2/2020,3,311,Control3_3,Control,3,2,Be,1,0,0
9/3/2020,3,311,Control3_3,Control,3,3,B,NA,0,0
9/1/2020,2,312,Exposed6_2,Exposed,6,1,E,NA,0,0
9/2/2020,2,312,Exposed6_2,Exposed,6,2,Be,1,0,0
9/3/2020,2,312,Exposed6_2,Exposed,6,3,B,NA,0,0
9/1/2020,2,313,Control6_2,Control,6,1,E,NA,0,0
9/2/2020,2,313,Control6_2,Control,6,2,Be,1,0,0
9/3/2020,2,313,Control6_2,Control,6,3,B,NA,0,0
9/1/2020,3,314,Control0_3,Control,0,1,E,NA,0,0
9/2/2020,3,314,Control0_3,Control,0,2,Be,1,0,0
9/3/2020,3,314,Control0_3,Control,0,3,B,NA,0,0
9/1/2020,3,315,Control0_3,Control,0,1,E,NA,0,0
9/2/2020,3,315,Control0_3,Control,0,2,Be,1,0,0
9/3/2020,3,315,Control0_3,Control,0,3,B,NA,0,0
9/1/2020,3,316,Control0_3,Control,0,1,E,NA,0,0
9/2/2020,3,316,Control0_3,Control,0,2,Be,1,0,0
9/3/2020,3,316,Control0_3,Control,0,3,B,NA,0,0
9/1/2020,3,317,Exposed3_3,Exposed,3,1,A,NA,0,0
9/2/2020,3,317,Exposed3_3,Exposed,3,2,A,NA,0,0
9/3/2020,3,317,Exposed3_3,Exposed,3,3,A,NA,0,0
9/4/2020,3,317,Exposed3_3,Exposed,3,4,D,0,0,0
9/1/2020,2,318,Exposed3_2,Exposed,3,1,A,NA,0,0
9/2/2020,2,318,Exposed3_2,Exposed,3,2,A,NA,0,0
9/3/2020,2,318,Exposed3_2,Exposed,3,3,A,NA,0,0
9/4/2020,2,318,Exposed3_2,Exposed,3,4,D,0,0,0
9/1/2020,3,319,Exposed6_3,Exposed,6,1,A,NA,0,0
9/2/2020,3,319,Exposed6_3,Exposed,6,2,A,NA,0,0
9/3/2020,3,319,Exposed6_3,Exposed,6,3,A,NA,0,0
9/4/2020,3,319,Exposed6_3,Exposed,6,4,D,0,0,0
9/1/2020,3,320,Exposed0_3,Exposed,0,1,A,NA,0,0
9/2/2020,3,320,Exposed0_3,Exposed,0,2,A,NA,0,0
9/3/2020,3,320,Exposed0_3,Exposed,0,3,A,NA,0,0
9/4/2020,3,320,Exposed0_3,Exposed,0,4,D,0,0,0
9/1/2020,3,321,Exposed3_3,Exposed,3,1,A,NA,0,0
9/2/2020,3,321,Exposed3_3,Exposed,3,2,A,NA,0,0
9/3/2020,3,321,Exposed3_3,Exposed,3,3,A,NA,0,0
9/4/2020,3,321,Exposed3_3,Exposed,3,4,A,NA,0,0
9/5/2020,3,321,Exposed3_3,Exposed,3,5,A,NA,0,0
9/6/2020,3,321,Exposed3_3,Exposed,3,6,D,0,0,0
9/1/2020,3,322,Control6_3,Control,6,1,E,NA,0,0
9/2/2020,3,322,Control6_3,Control,6,2,Be,1,0,0
9/3/2020,3,322,Control6_3,Control,6,3,B,NA,0,0
9/1/2020,1,323,Exposed0_1,Exposed,0,1,A,NA,0,0
9/2/2020,1,323,Exposed0_1,Exposed,0,2,D,0,0,0
9/3/2020,1,323,Exposed0_1,Exposed,0,3,D,NA,0,0
9/1/2020,1,324,Exposed0_1,Exposed,0,1,A,NA,0,1
9/2/2020,1,324,Exposed0_1,Exposed,0,2,A,NA,0,1
9/3/2020,1,324,Exposed0_1,Exposed,0,3,O,NA,0,1
9/4/2020,1,324,Exposed0_1,Exposed,0,4,O,NA,0,1
9/5/2020,1,324,Exposed0_1,Exposed,0,5,O,NA,0,1
9/6/2020,1,324,Exposed0_1,Exposed,0,6,O,NA,0,1
9/7/2020,1,324,Exposed0_1,Exposed,0,7,O,NA,0,1
9/8/2020,1,324,Exposed0_1,Exposed,0,8,O,NA,0,1
9/9/2020,1,324,Exposed0_1,Exposed,0,9,O,NA,0,1
9/10/2020,1,324,Exposed0_1,Exposed,0,10,O,NA,0,1
9/1/2020,3,325,Exposed3_3,Exposed,3,1,A,NA,0,0
9/2/2020,3,325,Exposed3_3,Exposed,3,2,A,0,0,0
9/3/2020,3,325,Exposed3_3,Exposed,3,3,A,NA,0,0
9/4/2020,3,325,Exposed3_3,Exposed,3,4,D,NA,0,0
9/1/2020,1,326,Exposed6_1,Exposed,6,1,A,NA,0,0
9/2/2020,1,326,Exposed6_1,Exposed,6,2,A,NA,0,0
9/3/2020,1,326,Exposed6_1,Exposed,6,3,A,NA,0,0
9/4/2020,1,326,Exposed6_1,Exposed,6,4,D,0,0,0
9/1/2020,2,327,Control0_2,Control,0,1,E,NA,0,0
9/2/2020,2,327,Control0_2,Control,0,2,Be,1,0,0
9/3/2020,2,327,Control0_2,Control,0,3,B,NA,0,0
9/1/2020,1,328,Control6_1,Control,6,1,censored,NA,0,1
9/1/2020,2,329,Exposed0_2,Exposed,0,1,E,NA,0,0
9/2/2020,2,329,Exposed0_2,Exposed,0,2,Be,1,0,0
9/3/2020,2,329,Exposed0_2,Exposed,0,3,B,NA,0,0
9/4/2020,2,329,Exposed0_2,Exposed,0,4,D,NA,0,0
9/1/2020,2,330,Exposed0_2,Exposed,0,1,A,NA,0,0
9/2/2020,2,330,Exposed0_2,Exposed,0,2,A,NA,0,0
9/3/2020,2,330,Exposed0_2,Exposed,0,3,A,NA,0,0
9/4/2020,2,330,Exposed0_2,Exposed,0,4,D,0,0,0
9/1/2020,2,331,Exposed6_2,Exposed,6,1,E,NA,0,0
9/2/2020,2,331,Exposed6_2,Exposed,6,2,A,NA,0,0
9/3/2020,2,331,Exposed6_2,Exposed,6,3,E,NA,0,0
9/4/2020,2,331,Exposed6_2,Exposed,6,4,D,0,0,0
9/1/2020,1,332,Exposed0_1,Exposed,0,1,A,NA,0,0
9/2/2020,1,332,Exposed0_1,Exposed,0,2,E,0,0,0
9/3/2020,1,332,Exposed0_1,Exposed,0,3,E,NA,0,0
9/4/2020,1,332,Exposed0_1,Exposed,0,4,D,NA,0,0
9/1/2020,1,333,Control3_1,Control,3,1,E,NA,0,0
9/2/2020,1,333,Control3_1,Control,3,2,Be,1,0,0
9/3/2020,1,333,Control3_1,Control,3,3,B,NA,0,0
9/1/2020,1,334,Control3_1,Control,3,1,E,NA,0,0
9/2/2020,1,334,Control3_1,Control,3,2,Be,1,0,0
9/3/2020,1,334,Control3_1,Control,3,3,B,NA,0,0
9/1/2020,2,335,Exposed0_2,Exposed,0,1,A,NA,0,0
9/2/2020,2,335,Exposed0_2,Exposed,0,2,A,NA,0,0
9/3/2020,2,335,Exposed0_2,Exposed,0,3,A,NA,0,0
9/4/2020,2,335,Exposed0_2,Exposed,0,4,E,NA,0,0
9/5/2020,2,335,Exposed0_2,Exposed,0,5,D,0,0,0
9/1/2020,3,336,Control6_3,Control,6,1,E,NA,0,0
9/2/2020,3,336,Control6_3,Control,6,2,E,NA,0,0
9/3/2020,3,336,Control6_3,Control,6,3,B,1,0,0
9/1/2020,3,337,Exposed3_3,Exposed,3,1,A,NA,0,0
9/2/2020,3,337,Exposed3_3,Exposed,3,2,A,NA,0,0
9/3/2020,3,337,Exposed3_3,Exposed,3,3,A,NA,0,0
9/4/2020,3,337,Exposed3_3,Exposed,3,4,D,0,0,0
9/1/2020,1,338,Exposed0_1,Exposed,0,1,A,NA,0,0
9/2/2020,1,338,Exposed0_1,Exposed,0,2,A,NA,0,0
9/3/2020,1,338,Exposed0_1,Exposed,0,3,A,NA,0,0
9/4/2020,1,338,Exposed0_1,Exposed,0,4,D,0,0,0
9/1/2020,3,339,Control3_3,Control,3,1,E,NA,0,0
9/2/2020,3,339,Control3_3,Control,3,2,Be,1,0,0
9/3/2020,3,339,Control3_3,Control,3,3,B,NA,0,0
9/1/2020,1,340,Control0_1,Control,0,1,E,NA,0,0
9/2/2020,1,340,Control0_1,Control,0,2,Be,1,0,0
9/3/2020,1,340,Control0_1,Control,0,3,B,NA,0,0
9/1/2020,2,341,Control0_2,Control,0,1,E,NA,0,0
9/2/2020,2,341,Control0_2,Control,0,2,Be,1,0,0
9/3/2020,2,341,Control0_2,Control,0,3,B,NA,0,0
9/1/2020,3,342,Exposed3_3,Exposed,3,1,A,NA,0,0
9/2/2020,3,342,Exposed3_3,Exposed,3,2,A,NA,0,0
9/3/2020,3,342,Exposed3_3,Exposed,3,3,E,NA,0,0
9/4/2020,3,342,Exposed3_3,Exposed,3,4,D,0,0,0
9/1/2020,2,343,Control0_2,Control,0,1,E,NA,0,0
9/2/2020,2,343,Control0_2,Control,0,2,Be,1,0,0
9/3/2020,2,343,Control0_2,Control,0,3,B,NA,0,0
9/1/2020,3,344,Control0_3,Control,0,1,E,NA,0,0
9/2/2020,3,344,Control0_3,Control,0,2,Be,1,0,0
9/3/2020,3,344,Control0_3,Control,0,3,B,NA,0,0
9/1/2020,1,345,Control3_1,Control,3,1,E,NA,0,0
9/2/2020,1,345,Control3_1,Control,3,2,Be,1,0,0
9/3/2020,1,345,Control3_1,Control,3,3,B,NA,0,0
9/1/2020,3,346,Exposed0_3,Exposed,0,1,E,NA,0,0
9/2/2020,3,346,Exposed0_3,Exposed,0,2,E,NA,0,0
9/3/2020,3,346,Exposed0_3,Exposed,0,3,B,1,0,0
9/4/2020,3,346,Exposed0_3,Exposed,0,4,B,NA,0,0
9/5/2020,3,346,Exposed0_3,Exposed,0,5,B,NA,0,0
9/6/2020,3,346,Exposed0_3,Exposed,0,6,B,NA,0,0
9/7/2020,3,346,Exposed0_3,Exposed,0,7,B,NA,0,0
9/8/2020,3,346,Exposed0_3,Exposed,0,8,B,NA,0,0
9/1/2020,3,347,Exposed6_3,Exposed,6,1,A,NA,0,0
9/2/2020,3,347,Exposed6_3,Exposed,6,2,A,NA,0,0
9/3/2020,3,347,Exposed6_3,Exposed,6,3,A,NA,0,0
9/4/2020,3,347,Exposed6_3,Exposed,6,4,D,0,0,0
9/1/2020,2,348,Control6_2,Control,6,1,E,NA,0,0
9/2/2020,2,348,Control6_2,Control,6,2,Be,1,0,0
9/3/2020,2,348,Control6_2,Control,6,3,B,NA,0,0
9/1/2020,1,349,Exposed6_1,Exposed,6,1,A,NA,0,0
9/2/2020,1,349,Exposed6_1,Exposed,6,2,A,NA,0,0
9/3/2020,1,349,Exposed6_1,Exposed,6,3,A,NA,0,0
9/4/2020,1,349,Exposed6_1,Exposed,6,4,A,NA,0,0
9/5/2020,1,349,Exposed6_1,Exposed,6,5,D,0,0,0
9/1/2020,1,350,Exposed0_1,Exposed,0,1,A,NA,0,0
9/2/2020,1,350,Exposed0_1,Exposed,0,2,D,0,0,0
9/3/2020,1,350,Exposed0_1,Exposed,0,3,D,NA,0,0
9/1/2020,2,351,Control0_2,Control,0,1,E,NA,0,0
9/2/2020,2,351,Control0_2,Control,0,2,Be,1,0,0
9/3/2020,2,351,Control0_2,Control,0,3,B,NA,0,0
9/1/2020,3,352,Control3_3,Control,3,1,E,NA,0,0
9/2/2020,3,352,Control3_3,Control,3,2,Be,1,0,0
9/3/2020,3,352,Control3_3,Control,3,3,B,NA,0,0
9/1/2020,3,353,Control6_3,Control,6,1,E,NA,0,0
9/2/2020,3,353,Control6_3,Control,6,2,Be,1,0,0
9/3/2020,3,353,Control6_3,Control,6,3,B,NA,0,0
9/1/2020,2,354,Control3_2,Control,3,1,E,NA,0,0
9/2/2020,2,354,Control3_2,Control,3,2,Be,1,0,0
9/3/2020,2,354,Control3_2,Control,3,3,B,NA,0,0
9/1/2020,2,355,Exposed0_2,Exposed,0,1,A,NA,0,0
9/2/2020,2,355,Exposed0_2,Exposed,0,2,A,NA,0,0
9/3/2020,2,355,Exposed0_2,Exposed,0,3,D,0,0,0
9/1/2020,2,356,Exposed6_2,Exposed,6,1,E,NA,0,0
9/2/2020,2,356,Exposed6_2,Exposed,6,2,Be,1,0,0
9/3/2020,2,356,Exposed6_2,Exposed,6,3,B,NA,0,0
9/1/2020,3,357,Control0_3,Control,0,1,E,NA,0,0
9/2/2020,3,357,Control0_3,Control,0,2,Be,1,0,0
9/3/2020,3,357,Control0_3,Control,0,3,B,NA,0,0
9/1/2020,3,358,Control0_3,Control,0,1,E,NA,0,0
9/2/2020,3,358,Control0_3,Control,0,2,Be,1,0,0
9/3/2020,3,358,Control0_3,Control,0,3,B,NA,0,0
9/1/2020,2,359,Control0_2,Control,0,1,E,NA,0,0
9/2/2020,2,359,Control0_2,Control,0,2,Be,1,0,0
9/3/2020,2,359,Control0_2,Control,0,3,B,NA,0,0
9/1/2020,2,360,Control6_2,Control,6,1,E,NA,0,0
9/2/2020,2,360,Control6_2,Control,6,2,Be,1,0,0
9/3/2020,2,360,Control6_2,Control,6,3,B,NA,0,0
